location,continent,year,bloom_doy
Switzerland/Les Plans-sur-Bex,Europe,2019,131
Switzerland/Posieux,Europe,2019,108
"Switzerland/Stein, AR II",Europe,2019,114
Switzerland/Rancate,Europe,2019,79
Switzerland/Rafz,Europe,2019,98
"Switzerland/Reinach, BL",Europe,2019,81
Switzerland/Les Rangiers,Europe,2019,110
Switzerland/Rorschach,Europe,2019,97
Switzerland/Scuol,Europe,2019,128
Switzerland/Schiers,Europe,2019,109
Switzerland/Schönenwerd,Europe,2019,101
Switzerland/Seewil,Europe,2019,101
Switzerland/Seon,Europe,2019,101
Switzerland/Seewis Dorf,Europe,2019,109
Switzerland/Sagno TI,Europe,2019,88
Switzerland/Sargans II,Europe,2019,110
Switzerland/Simplon-Dorf,Europe,2019,127
Switzerland/Sihlbrugg,Europe,2019,93
Switzerland/Silenen,Europe,2019,101
Switzerland/Sarnen,Europe,2019,96
Switzerland/Stampa,Europe,2019,107
Switzerland/Sta. Maria (Val Mustair),Europe,2019,121
Switzerland/Therwil,Europe,2019,94
Switzerland/Trient,Europe,2019,120
Switzerland/Thusis,Europe,2019,99
Switzerland/Unterseen,Europe,2019,106
Switzerland/Vals,Europe,2019,136
Switzerland/Vergeletto,Europe,2019,98
Switzerland/Villnachern,Europe,2019,92
Switzerland/Visp,Europe,2019,96
Switzerland/Vira / Gambarogno,Europe,2019,92
Switzerland/Vallorbe,Europe,2019,113
Switzerland/Wädenswil,Europe,2019,108
"Switzerland/Wald, ZH",Europe,2019,98
"Switzerland/Wattwil, SG",Europe,2019,115
Switzerland/Wengen,Europe,2019,112
Switzerland/Wetzikon,Europe,2019,107
Switzerland/Wiliberg,Europe,2019,107
Switzerland/Wildhaus,Europe,2019,124
"Switzerland/Wil, SG",Europe,2019,91
Switzerland/Wolhusen,Europe,2019,108
Switzerland/Worb BE,Europe,2019,111
Switzerland/Winterthur,Europe,2019,102
Switzerland/Wynau,Europe,2019,107
Switzerland/Zürich-Albisgütli,Europe,2019,96
Switzerland/Zürich-MeteoSchweiz,Europe,2019,95
Switzerland/Zizers,Europe,2019,96
Switzerland/Zürich-Witikon,Europe,2019,96
Switzerland/Zweisimmen,Europe,2019,133
Switzerland/L'Abergement,Europe,2020,99
Switzerland/Adelboden,Europe,2020,114
Switzerland/Alchenflüh,Europe,2020,103
Switzerland/Altdorf,Europe,2020,91
Switzerland/Andeer,Europe,2020,111
Switzerland/Appenzell,Europe,2020,104
Switzerland/Azmoos,Europe,2020,98
Switzerland/Basel-Binningen,Europe,2020,79
Switzerland/Ballens,Europe,2020,97
Switzerland/Bellelay,Europe,2020,106
Switzerland/Birmensdorf,Europe,2020,95
Switzerland/Blonay,Europe,2020,94
Switzerland/Biel,Europe,2020,97
Switzerland/Bondo GR,Europe,2020,109
Switzerland/Boudry,Europe,2020,97
Switzerland/Bauma,Europe,2020,100
Switzerland/La BrÈvine,Europe,2020,115
Switzerland/Chardonne,Europe,2020,95
Switzerland/Cevio-Cavergno,Europe,2020,85
Switzerland/Changins,Europe,2020,92
Switzerland/Chur,Europe,2020,97
Switzerland/Chaumont,Europe,2020,118
Switzerland/Couvet,Europe,2020,103
Switzerland/Diessenhofen,Europe,2020,98
Switzerland/Domat / Ems,Europe,2020,100
Switzerland/Dornach,Europe,2020,78
Switzerland/Döttingen,Europe,2020,96
Switzerland/Disentis,Europe,2020,109
Switzerland/Eschen-Boja,Europe,2020,98
Switzerland/Edlibach,Europe,2020,94
Switzerland/Escholzmatt,Europe,2020,105
Switzerland/Elm,Europe,2020,105
Switzerland/Entlebuch,Europe,2020,101
Switzerland/Enges,Europe,2020,106
Switzerland/Faido,Europe,2020,99
Switzerland/Fiesch,Europe,2020,105
Switzerland/Gadmen,Europe,2020,112
Switzerland/Grüsch,Europe,2020,104
Switzerland/Gstaad,Europe,2020,118
Switzerland/Hard b. Weinfelden,Europe,2020,97
Switzerland/Heiden,Europe,2020,104
Switzerland/Hallau,Europe,2020,104
Switzerland/Hochdorf,Europe,2020,96
Switzerland/Höfen,Europe,2020,107
Switzerland/Horgen,Europe,2020,99
Switzerland/Herzogenbuchsee,Europe,2020,101
Switzerland/Jenaz,Europe,2020,107
Switzerland/Jegenstorf II,Europe,2020,99
Switzerland/Langnau i.E.,Europe,2020,100
Switzerland/Laufenburg,Europe,2020,97
Switzerland/Locarno,Europe,2020,83
Switzerland/Leysin,Europe,2020,113
Switzerland/Liddes,Europe,2020,126
Switzerland/Linthal,Europe,2020,100
Switzerland/Liestal,Europe,2020,79
Switzerland/Longirod,Europe,2020,110
Switzerland/Le Locle,Europe,2020,120
Switzerland/Locarno-Monti,Europe,2020,88
Switzerland/Les Ponts-de-Martel,Europe,2020,118
Switzerland/Luzern,Europe,2020,105
Switzerland/Moudon,Europe,2020,101
Switzerland/Merishausen,Europe,2020,97
Switzerland/Mugena,Europe,2020,96
Switzerland/Comprovasco / Motto,Europe,2020,110
"Switzerland/Muri, AG",Europe,2020,93
Switzerland/Moutier,Europe,2020,111
Switzerland/Martina,Europe,2020,123
Switzerland/Murg,Europe,2020,99
Switzerland/Näfels,Europe,2020,98
Switzerland/Neuch‚tel,Europe,2020,98
Switzerland/Neuhausen,Europe,2020,110
Switzerland/Orbe / Bochuz,Europe,2020,96
Switzerland/Oberehrendingen,Europe,2020,97
Switzerland/Oberlangenegg,Europe,2020,108
Switzerland/Osogna,Europe,2020,95
Switzerland/Osterfingen,Europe,2020,97
Switzerland/Payerne,Europe,2020,106
Switzerland/Les Plans-sur-Bex,Europe,2020,114
Switzerland/Posieux,Europe,2020,99
"Switzerland/Stein, AR II",Europe,2020,108
Switzerland/Rancate,Europe,2020,101
Switzerland/Rafz,Europe,2020,98
"Switzerland/Reinach, BL",Europe,2020,78
Switzerland/Les Rangiers,Europe,2020,103
Switzerland/Rorschach,Europe,2020,97
Switzerland/Scuol,Europe,2020,112
Switzerland/Schiers,Europe,2020,102
Switzerland/Schönenwerd,Europe,2020,99
Switzerland/Seewil,Europe,2020,93
Switzerland/Seon,Europe,2020,96
Switzerland/Seewis Dorf,Europe,2020,104
Switzerland/Le SÈpey,Europe,2020,122
Switzerland/Sagno TI,Europe,2020,95
Switzerland/Sargans II,Europe,2020,101
Switzerland/Simplon-Dorf,Europe,2020,120
Switzerland/Silenen,Europe,2020,101
Switzerland/St. Luc,Europe,2020,111
Switzerland/Sarnen,Europe,2020,96
Switzerland/Stampa,Europe,2020,105
Switzerland/Sta. Maria (Val Mustair),Europe,2020,114
Switzerland/Trient,Europe,2020,114
Switzerland/Thusis,Europe,2020,97
Switzerland/Unterseen,Europe,2020,96
Switzerland/Vals,Europe,2020,120
Switzerland/Vergeletto,Europe,2020,102
Switzerland/Villnachern,Europe,2020,91
Switzerland/Vira / Gambarogno,Europe,2020,94
Switzerland/Vallorbe,Europe,2020,108
Switzerland/La Valsainte,Europe,2020,111
Switzerland/Wädenswil,Europe,2020,96
"Switzerland/Wald, ZH",Europe,2020,99
"Switzerland/Wattwil, SG",Europe,2020,111
Switzerland/Wengen,Europe,2020,108
Switzerland/Wetzikon,Europe,2020,103
Switzerland/Wiliberg,Europe,2020,103
Switzerland/Wildhaus,Europe,2020,115
Switzerland/Wolhusen,Europe,2020,102
Switzerland/Worb BE,Europe,2020,102
Switzerland/Winterthur,Europe,2020,100
Switzerland/Wynau,Europe,2020,103
Switzerland/Zürich-Albisgütli,Europe,2020,95
Switzerland/Zürich-MeteoSchweiz,Europe,2020,93
Switzerland/Zizers,Europe,2020,93
Switzerland/Zürich-Witikon,Europe,2020,92
Switzerland/Zweisimmen,Europe,2020,114
Switzerland/L'Abergement,Europe,2021,111
Switzerland/Adelboden,Europe,2021,140
Switzerland/Alchenflüh,Europe,2021,110
Switzerland/Altdorf,Europe,2021,90
Switzerland/Andeer,Europe,2021,128
Switzerland/Appenzell,Europe,2021,119
Switzerland/Aurigeno,Europe,2021,107
Switzerland/Azmoos,Europe,2021,96
Switzerland/Basel-Binningen,Europe,2021,86
Switzerland/Ballens,Europe,2021,102
Switzerland/Bellelay,Europe,2021,123
Switzerland/Birmensdorf,Europe,2021,94
Switzerland/Blonay,Europe,2021,100
Switzerland/Biel,Europe,2021,98
Switzerland/Bondo GR,Europe,2021,110
Switzerland/Boudry,Europe,2021,93
Switzerland/Brusio-Piazzo,Europe,2021,116
Switzerland/Bauma,Europe,2021,110
Switzerland/Buchs,Europe,2021,92
Switzerland/La BrÈvine,Europe,2021,151
Switzerland/Cevio-Cavergno,Europe,2021,95
Switzerland/Changins,Europe,2021,93
Switzerland/Chur,Europe,2021,92
Switzerland/Chaumont,Europe,2021,149
Switzerland/Couvet,Europe,2021,130
Switzerland/Diessenhofen,Europe,2021,100
Switzerland/Domat / Ems,Europe,2021,101
Switzerland/Döttingen,Europe,2021,93
Switzerland/Disentis,Europe,2021,120
Switzerland/Eschen-Boja,Europe,2021,91
Switzerland/Echandens,Europe,2021,91
Switzerland/Edlibach,Europe,2021,96
Switzerland/Escholzmatt,Europe,2021,118
Switzerland/Elm,Europe,2021,117
Switzerland/Entlebuch,Europe,2021,118
Switzerland/Enges,Europe,2021,105
Switzerland/Frauenfeld,Europe,2021,104
Switzerland/Fiesch,Europe,2021,115
Switzerland/Gadmen,Europe,2021,150
Switzerland/Grüsch,Europe,2021,114
Switzerland/Gstaad,Europe,2021,129
Switzerland/Hard b. Weinfelden,Europe,2021,94
Switzerland/Heiden,Europe,2021,103
Switzerland/Hallau,Europe,2021,114
Switzerland/Hochdorf,Europe,2021,106
Switzerland/Höfen,Europe,2021,104
Switzerland/Herzogenbuchsee,Europe,2021,107
Switzerland/Jenaz,Europe,2021,115
Switzerland/Jegenstorf II,Europe,2021,100
Switzerland/Laufenburg,Europe,2021,97
Switzerland/Locarno,Europe,2021,88
Switzerland/Leytron,Europe,2021,89
Switzerland/Leysin,Europe,2021,144
Switzerland/Liddes,Europe,2021,123
Switzerland/Linthal,Europe,2021,112
Switzerland/Liestal,Europe,2021,87
Switzerland/Longirod,Europe,2021,134
Switzerland/Le Locle,Europe,2021,139
Switzerland/Locarno-Monti,Europe,2021,88
Switzerland/Les Ponts-de-Martel,Europe,2021,135
Switzerland/Luzern,Europe,2021,115
Switzerland/Moudon,Europe,2021,118
Switzerland/Merishausen,Europe,2021,106
Switzerland/Mugena,Europe,2021,91
"Switzerland/Muri, AG",Europe,2021,95
Switzerland/Moutier,Europe,2021,126
Switzerland/Martina,Europe,2021,129
Switzerland/Murg,Europe,2021,106
Switzerland/Näfels,Europe,2021,108
Switzerland/Neuch‚tel,Europe,2021,103
Switzerland/Neuhausen,Europe,2021,103
Switzerland/Orbe / Bochuz,Europe,2021,92
Switzerland/Oberehrendingen,Europe,2021,97
Switzerland/Oberlangenegg,Europe,2021,131
Switzerland/Osogna,Europe,2021,88
Switzerland/Osterfingen,Europe,2021,94
Switzerland/Payerne,Europe,2021,117
Switzerland/Les Plans-sur-Bex,Europe,2021,124
Switzerland/Posieux,Europe,2021,106
Switzerland/Prato-Sornico,Europe,2021,98
"Switzerland/Stein, AR II",Europe,2021,118
Switzerland/Rancate,Europe,2021,79
Switzerland/Rafz,Europe,2021,98
"Switzerland/Reinach, BL",Europe,2021,90
Switzerland/Ried / Frutigen,Europe,2021,131
Switzerland/Scuol,Europe,2021,133
Switzerland/Schiers,Europe,2021,122
Switzerland/Schönenwerd,Europe,2021,103
Switzerland/Seon,Europe,2021,105
Switzerland/Seewis Dorf,Europe,2021,114
Switzerland/Sagno TI,Europe,2021,84
Switzerland/Sargans II,Europe,2021,98
Switzerland/Simplon-Dorf,Europe,2021,140
Switzerland/Silenen,Europe,2021,101
Switzerland/St. Luc,Europe,2021,133
Switzerland/Sarnen,Europe,2021,93
Switzerland/Stampa,Europe,2021,114
Switzerland/Sta. Maria (Val Mustair),Europe,2021,125
Switzerland/Trient,Europe,2021,133
Switzerland/Thusis,Europe,2021,94
Switzerland/Unterseen,Europe,2021,103
Switzerland/Vals,Europe,2021,146
Switzerland/Vergeletto,Europe,2021,111
Switzerland/Versoix,Europe,2021,92
Switzerland/Villnachern,Europe,2021,92
Switzerland/Visp,Europe,2021,85
Switzerland/Vira / Gambarogno,Europe,2021,95
Switzerland/Vallorbe,Europe,2021,121
Switzerland/La Valsainte,Europe,2021,138
Switzerland/Wädenswil,Europe,2021,104
"Switzerland/Wald, ZH",Europe,2021,101
"Switzerland/Wattwil, SG",Europe,2021,129
Switzerland/Wetzikon,Europe,2021,109
Switzerland/Wiliberg,Europe,2021,111
Switzerland/Wildhaus,Europe,2021,130
"Switzerland/Wil, SG",Europe,2021,105
Switzerland/Wolhusen,Europe,2021,110
Switzerland/Worb BE,Europe,2021,99
Switzerland/Winterthur,Europe,2021,104
Switzerland/Wynau,Europe,2021,114
Switzerland/Zürich-Albisgütli,Europe,2021,93
Switzerland/Zürich-MeteoSchweiz,Europe,2021,98
Switzerland/Zizers,Europe,2021,88
Switzerland/Zürich-Witikon,Europe,2021,94
Switzerland/Zweisimmen,Europe,2021,125
Switzerland/L'Abergement,Europe,2022,106
Switzerland/Adelboden,Europe,2022,121
Switzerland/Alchenflüh,Europe,2022,105
Switzerland/Altdorf,Europe,2022,88
Switzerland/Andeer,Europe,2022,118
Switzerland/Appenzell,Europe,2022,109
Switzerland/Aurigeno,Europe,2022,95
Switzerland/Azmoos,Europe,2022,88
Switzerland/Basel-Binningen,Europe,2022,86
Switzerland/Ballens,Europe,2022,104
Switzerland/Bellelay,Europe,2022,121
Switzerland/Birmensdorf,Europe,2022,97
Switzerland/Blonay,Europe,2022,104
Switzerland/Biel,Europe,2022,101
Switzerland/Bondo GR,Europe,2022,110
Switzerland/Boudry,Europe,2022,90
Switzerland/Brusio-Piazzo,Europe,2022,113
Switzerland/Bauma,Europe,2022,102
Switzerland/Buchs,Europe,2022,88
Switzerland/La BrÈvine,Europe,2022,135
Switzerland/Cartigny,Europe,2022,97
Switzerland/Cevio-Cavergno,Europe,2022,90
Switzerland/Changins,Europe,2022,94
Switzerland/Chur,Europe,2022,92
Switzerland/Chaumont,Europe,2022,126
Switzerland/Couvet,Europe,2022,111
Switzerland/Diessenhofen,Europe,2022,94
Switzerland/Domat / Ems,Europe,2022,101
Switzerland/Döttingen,Europe,2022,95
Switzerland/Disentis,Europe,2022,115
Switzerland/Eschen-Boja,Europe,2022,94
Switzerland/Echandens,Europe,2022,96
Switzerland/Edlibach,Europe,2022,101
Switzerland/Escholzmatt,Europe,2022,110
Switzerland/Estavayer-le-Lac,Europe,2022,103
Switzerland/Elm,Europe,2022,112
Switzerland/Entlebuch,Europe,2022,105
Switzerland/Frauenfeld,Europe,2022,104
Switzerland/Fiesch,Europe,2022,108
Switzerland/Flawil,Europe,2022,104
Switzerland/Gadmen,Europe,2022,132
Switzerland/Grüsch,Europe,2022,106
Switzerland/Gstaad,Europe,2022,116
Switzerland/Hard b. Weinfelden,Europe,2022,96
Switzerland/Heiden,Europe,2022,110
Switzerland/Hallau,Europe,2022,103
Switzerland/Hochdorf,Europe,2022,96
Switzerland/Höfen,Europe,2022,108
Switzerland/Horgen,Europe,2022,100
Switzerland/Herzogenbuchsee,Europe,2022,100
Switzerland/Jenaz,Europe,2022,105
Switzerland/Jegenstorf II,Europe,2022,102
Switzerland/Langnau i.E.,Europe,2022,104
Switzerland/Laufenburg,Europe,2022,88
Switzerland/Locarno,Europe,2022,91
Switzerland/Leytron,Europe,2022,88
Switzerland/Leysin,Europe,2022,124
Switzerland/Liddes,Europe,2022,118
Switzerland/Linthal,Europe,2022,102
Switzerland/Liestal,Europe,2022,84
Switzerland/Longirod,Europe,2022,118
Switzerland/Le Locle,Europe,2022,130
Switzerland/Locarno-Monti,Europe,2022,87
Switzerland/Les Ponts-de-Martel,Europe,2022,121
Switzerland/Luzern,Europe,2022,103
Switzerland/Moudon,Europe,2022,110
Switzerland/Merishausen,Europe,2022,102
Switzerland/Mugena,Europe,2022,99
Switzerland/Mellingen,Europe,2022,82
Switzerland/Comprovasco / Motto,Europe,2022,96
"Switzerland/Muri, AG",Europe,2022,104
Switzerland/Moutier,Europe,2022,106
Switzerland/Murg,Europe,2022,102
Switzerland/Neuch‚tel,Europe,2022,101
Switzerland/Neuhausen,Europe,2022,102
Switzerland/Orbe / Bochuz,Europe,2022,99
Switzerland/Oberehrendingen,Europe,2022,97
Switzerland/Oberlangenegg,Europe,2022,120
Switzerland/Orvin,Europe,2022,103
Switzerland/Osogna,Europe,2022,94
Switzerland/Payerne,Europe,2022,110
Switzerland/Les Plans-sur-Bex,Europe,2022,120
Switzerland/Posieux,Europe,2022,106
Switzerland/Prato-Sornico,Europe,2022,98
"Switzerland/Stein, AR II",Europe,2022,110
Switzerland/Rancate,Europe,2022,89
Switzerland/Rafz,Europe,2022,99
"Switzerland/Reinach, BL",Europe,2022,84
Switzerland/Ried / Frutigen,Europe,2022,120
Switzerland/Les Rangiers,Europe,2022,111
Switzerland/Rorschach,Europe,2022,97
Switzerland/Scuol,Europe,2022,124
Switzerland/Schiers,Europe,2022,104
Switzerland/Schönenwerd,Europe,2022,102
Switzerland/Seon,Europe,2022,97
Switzerland/Seewis Dorf,Europe,2022,106
Switzerland/Sagno TI,Europe,2022,99
Switzerland/Sargans II,Europe,2022,99
Switzerland/St. Gallen / Winkeln,Europe,2022,105
Switzerland/Simplon-Dorf,Europe,2022,130
Switzerland/Silenen,Europe,2022,100
Switzerland/St. Luc,Europe,2022,123
Switzerland/Sarnen,Europe,2022,94
Switzerland/Stampa,Europe,2022,109
Switzerland/Sta. Maria (Val Mustair),Europe,2022,127
Switzerland/Therwil,Europe,2022,80
Switzerland/Trient,Europe,2022,124
Switzerland/Thusis,Europe,2022,101
Switzerland/Unterseen,Europe,2022,100
Switzerland/Vals,Europe,2022,131
Switzerland/Vergeletto,Europe,2022,103
Switzerland/Versoix,Europe,2022,96
Switzerland/Villnachern,Europe,2022,89
Switzerland/Visp,Europe,2022,88
Switzerland/Vira / Gambarogno,Europe,2022,93
Switzerland/Vallorbe,Europe,2022,112
Switzerland/La Valsainte,Europe,2022,119
Switzerland/Wädenswil,Europe,2022,91
"Switzerland/Wald, ZH",Europe,2022,100
"Switzerland/Wattwil, SG",Europe,2022,118
Switzerland/Wengen,Europe,2022,124
Switzerland/Wetzikon,Europe,2022,98
Switzerland/Wiliberg,Europe,2022,104
Switzerland/Wildhaus,Europe,2022,130
"Switzerland/Wil, SG",Europe,2022,103
Switzerland/Wolhusen,Europe,2022,105
Switzerland/Worb BE,Europe,2022,102
Switzerland/Wynau,Europe,2022,105
Switzerland/Zürich-Albisgütli,Europe,2022,89
Switzerland/Zürich-MeteoSchweiz,Europe,2022,100
Switzerland/Zizers,Europe,2022,89
Switzerland/Zürich-Witikon,Europe,2022,107
Switzerland/Zweisimmen,Europe,2022,109
Switzerland/L'Abergement,Europe,2023,110
Switzerland/Adelboden,Europe,2023,125
Switzerland/Alchenflüh,Europe,2023,110
Switzerland/Altdorf,Europe,2023,97
Switzerland/Appenzell,Europe,2023,119
Switzerland/Azmoos,Europe,2023,108
Switzerland/Basel-Binningen,Europe,2023,89
Switzerland/Bellelay,Europe,2023,124
Switzerland/Birmensdorf,Europe,2023,99
Switzerland/Blonay,Europe,2023,110
Switzerland/Biel,Europe,2023,106
Switzerland/Bondo GR,Europe,2023,114
Switzerland/Boudry,Europe,2023,97
Switzerland/Brusio-Piazzo,Europe,2023,118
Switzerland/Bauma,Europe,2023,109
Switzerland/Buchs,Europe,2023,97
Switzerland/La BrÈvine,Europe,2023,126
Switzerland/Cartigny,Europe,2023,97
Switzerland/Changins,Europe,2023,96
Switzerland/Chur,Europe,2023,97
Switzerland/Chaumont,Europe,2023,129
Switzerland/Couvet,Europe,2023,124
Switzerland/Davos-Dorf,Europe,2023,140
Switzerland/Diessenhofen,Europe,2023,104
Switzerland/Domat / Ems,Europe,2023,100
Switzerland/Dornach,Europe,2023,88
Switzerland/Döttingen,Europe,2023,99
Switzerland/Disentis,Europe,2023,120
Switzerland/Echandens,Europe,2023,98
Switzerland/Edlibach,Europe,2023,100
Switzerland/Escholzmatt,Europe,2023,120
Switzerland/Estavayer-le-Lac,Europe,2023,107
Switzerland/Elm,Europe,2023,119
Switzerland/Entlebuch,Europe,2023,117
Switzerland/Enges,Europe,2023,112
Switzerland/Frauenfeld,Europe,2023,107
Switzerland/Fiesch,Europe,2023,118
Switzerland/Flawil,Europe,2023,110
Switzerland/Gadmen,Europe,2023,143
Switzerland/Grüsch,Europe,2023,111
Switzerland/Hard b. Weinfelden,Europe,2023,99
Switzerland/Heiden,Europe,2023,119
Switzerland/Hallau,Europe,2023,114
Switzerland/Hochdorf,Europe,2023,101
Switzerland/Höfen,Europe,2023,105
Switzerland/Horgen,Europe,2023,102
Switzerland/Herzogenbuchsee,Europe,2023,105
Switzerland/Jenaz,Europe,2023,112
Switzerland/Jegenstorf II,Europe,2023,98
Switzerland/Kandersteg,Europe,2023,118
Switzerland/Langnau i.E.,Europe,2023,102
Switzerland/Laufenburg,Europe,2023,96
Switzerland/Locarno,Europe,2023,86
Switzerland/Leytron,Europe,2023,94
Switzerland/Leysin,Europe,2023,126
Switzerland/Linthal,Europe,2023,112
Switzerland/Liestal,Europe,2023,87
Switzerland/Longirod,Europe,2023,128
Switzerland/Le Locle,Europe,2023,130
Switzerland/Locarno-Monti,Europe,2023,89
Switzerland/Les Ponts-de-Martel,Europe,2023,126
Switzerland/Luzern,Europe,2023,110
Switzerland/Merishausen,Europe,2023,107
Switzerland/Mugena,Europe,2023,94
Switzerland/Mellingen,Europe,2023,87
Switzerland/Comprovasco / Motto,Europe,2023,98
"Switzerland/Muri, AG",Europe,2023,95
Switzerland/Moutier,Europe,2023,109
Switzerland/Martina,Europe,2023,137
Switzerland/Murg,Europe,2023,102
Switzerland/Neuch‚tel,Europe,2023,108
Switzerland/Neuhausen,Europe,2023,111
Switzerland/Oberehrendingen,Europe,2023,103
Switzerland/Oberlangenegg,Europe,2023,124
Switzerland/Orvin,Europe,2023,117
Switzerland/Osogna,Europe,2023,87
Switzerland/Payerne,Europe,2023,108
Switzerland/Les Plans-sur-Bex,Europe,2023,126
Switzerland/Posieux,Europe,2023,104
Switzerland/Prato-Sornico,Europe,2023,94
"Switzerland/Stein, AR II",Europe,2023,118
Switzerland/Rancate,Europe,2023,66
Switzerland/Rafz,Europe,2023,103
"Switzerland/Reinach, BL",Europe,2023,86
Switzerland/Ried / Frutigen,Europe,2023,125
Switzerland/Les Rangiers,Europe,2023,113
Switzerland/Rorschach,Europe,2023,96
Switzerland/Scuol,Europe,2023,123
Switzerland/Schiers,Europe,2023,113
Switzerland/Schönenwerd,Europe,2023,109
Switzerland/Seon,Europe,2023,100
Switzerland/Seewis Dorf,Europe,2023,113
Switzerland/Sagno TI,Europe,2023,93
Switzerland/Sargans II,Europe,2023,108
Switzerland/St. Gallen / Winkeln,Europe,2023,102
Switzerland/Simplon-Dorf,Europe,2023,128
Switzerland/Silenen,Europe,2023,103
Switzerland/St. Luc,Europe,2023,128
Switzerland/Sarnen,Europe,2023,102
Switzerland/Stampa,Europe,2023,116
Switzerland/Sta. Maria (Val Mustair),Europe,2023,127
Switzerland/Trient,Europe,2023,127
Switzerland/Thusis,Europe,2023,96
Switzerland/Unterseen,Europe,2023,102
Switzerland/Vals,Europe,2023,127
Switzerland/Vergeletto,Europe,2023,96
Switzerland/Versoix,Europe,2023,96
Switzerland/Villnachern,Europe,2023,97
Switzerland/Visp,Europe,2023,94
Switzerland/Vira / Gambarogno,Europe,2023,97
Switzerland/Vallorbe,Europe,2023,118
Switzerland/La Valsainte,Europe,2023,124
Switzerland/Wädenswil,Europe,2023,102
"Switzerland/Wald, ZH",Europe,2023,104
"Switzerland/Wattwil, SG",Europe,2023,123
Switzerland/Wengen,Europe,2023,127
Switzerland/Wetzikon,Europe,2023,108
Switzerland/Wiliberg,Europe,2023,112
Switzerland/Wildhaus,Europe,2023,135
"Switzerland/Wil, SG",Europe,2023,108
